"333","Cam Akers","RB","HOU","8.9","-","-","6.1","2.8","2","7.1","9","5.3","-","-","-","-","-","-","-","-","-","5.9","41.2"
"334","Mike Williams","WR","NYJ","6.5","12.6","21.6","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","13.6","40.7"
"335","Lil'Jordan Humphrey","WR","DEN","8.1","0.9","-","1.6","0","0","0","0","BYE","1.9","0","1.8","1.7","1.7","9.1","0","13.9","0","2.5","40.7"
"336","Pierre Strong Jr.","RB","CLE","0","6.1","2.7","4.9","BYE","0","2.5","8.7","0.7","0","1","0","2","0","2.1","2.2","0.9","6.5","2.4","40.3"
"337","Mason Rudolph","QB","TEN","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0.1","20","11.5","8","9.9","39.6"
"338","Kadarius Toney","WR","KC","0.5","6.3","0.4","3.2","5.2","7.9","1.8","0.6","2.3","BYE","3.6","-","0.6","5.6","1.5","-","-","-","3","39.5"
"339","Drew Sample","TE","CIN","0","0","1.2","0.4","0","0.9","BYE","0","10.5","2.2","2.9","7.6","1.6","1.4","0","5.3","3.6","1.7","2.3","39.3"
"340","Darrell Henderson Jr.","RB","FA","-","-","-","-","-","-","13.1","10","4.5","-","10.9","-","-","-","-","-","-","-","9.6","38.5"
"341","Matt Breida","RB","SF","1.1","0.5","9.3","10.3","2.9","1.3","1.4","2.2","1.6","0.3","-0.1","2.1","-","1.6","3.1","0.8","0","0","2.3","38.4"
"342","Kendre Miller","RB","NO","-","-","3.9","1.3","11","1.7","0","2.4","3.6","-","BYE","-","-","-","-","-","-","14.4","4.8","38.3"
"343","Zach Ertz","TE","WAS","5.1","8.6","1.6","8.3","8","3.2","3.4","-","-","-","-","-","-","BYE","-","-","-","-","5.5","38.2"
"344","Daniel Bellinger","TE","NYG","0.6","0","1.3","1.1","1.2","0","0","0","5.8","4.4","5.3","1.3","BYE","2.5","2.3","6.3","5.9","0","2.2","38"
"345","Bo Melton","WR","GB","-","-","-","-","-","BYE","-","-","-","-","-","0","-","-","1.2","7.1","19.5","10.1","7.6","37.9"
"346","Alex Erickson","WR","FA","-","-","-","-","-","-","-","-","-","-","1.7","2.2","2.8","1.4","7.8","4.1","13.3","3.9","4.7","37.2"
"347","Chris Rodriguez Jr.","RB","WAS","0.7","0","-","-","-","2.3","3.1","-","0","-","3.3","2.1","2.9","BYE","3.5","19","-","-","3.7","36.9"
"348","Hunter Renfrow","WR","FA","-","2.8","2.7","2.2","1.2","0","2.4","2.9","4.2","1","6.7","5.8","-","4.1","0","0","0","0","2.3","36"
"349","Austin Hooper","TE","NE","2.5","3","-","1.6","2.1","2.9","2.8","2.9","1.5","1.2","0","1.9","-","1","0","2.3","4.3","5.9","2.2","35.9"
"350","Foster Moreau","TE","NO","-","3","-","-","7.1","5.3","4.8","0","2.8","0","BYE","0","3.8","1.8","2.8","1.8","1.8","0.8","2.6","35.8"
"351","Salvon Ahmed","RB","MIA","1.1","5.6","-","-","-","10.9","0.8","3.7","2.2","BYE","10.6","0","-","-","-","-","-","-","4.4","34.9"
"352","Jeff Wilson Jr.","RB","MIA","-","-","-","-","-","-","0.9","4.7","5.3","BYE","-","8.8","1.1","0","1.1","3","4.9","4.5","3.4","34.3"
"353","Mack Hollins","WR","BUF","4.6","7.5","2.8","0","3.9","5.6","0","3.7","5.1","-","-","-","BYE","0.9","-","0","0","0","2.6","34.1"
"354","Cedric Tillman","WR","CLE","0","-","-","1","BYE","-","-","-","0.8","0","1.5","7.5","3","3.3","7.2","2.3","1.3","5.8","2.8","33.7"
"355","Scotty Miller","WR","PIT","0","0","-","-","2","0.9","5.1","8.4","0","6.7","-","0.9","0","0","0","2","0","7.6","2.2","33.6"
"356","Hayden Hurst","TE","LAC","12.6","3.5","1.6","1.2","3.6","2.1","-","0","6.4","2.4","-","-","-","-","-","0","-","-","3.3","33.4"
"357","Olamide Zaccheaus","WR","WAS","-","-","12.8","1.6","0","1","0","1","1.3","-","0","9.4","0","3.3","0","0","0","3","2.2","33.4"
"358","Andrew Beck","TE","HOU","0","0.2","6","0","0","0","BYE","5.4","1.5","-","0","0.6","1","3.1","0","7.6","-","7.9","2.2","33.3"
"358","Jamal Agnew","WR","FA","-0.2","1","4.9","-","0.1","0","5.5","0","-","0","-","-","-","-","14","1.7","6.3","-","3","33.3"
"360","Dalvin Cook","RB","FA","7.4","-0.3","4.4","2.3","2.3","1.9","-","0.5","1.3","2.6","1.3","3.1","3.1","1.3","1.5","0","-","-","2.2","32.7"
"361","Chase Edmonds","RB","TB","0.8","1.2","-","-","BYE","-","-","3.1","-0.1","1.2","2.4","1.1","1.4","6.8","1.3","2.5","8.1","2.9","2.5","32.7"
"362","Deonte Harty","WR","BAL","2.8","1.4","2.3","2","7.2","6.8","1.5","0","0","0","-0.2","-","BYE","3","0","-2","0","7.7","2","32.5"
"363","Cordarrelle Patterson","RB","PIT","-","-","-","-","1.2","1.1","5.6","0.7","0.8","3","-","4.3","2.2","0.7","6.5","4.3","0","2","2.5","32.4"
"364","Drew Lock","QB","NYG","-","-","-","3.6","-","-","-","-","-","-","-0.9","-","BYE","17.3","12.1","-","-","-","8","32.1"
"365","Treylon Burks","WR","TEN","3.7","9.1","1","-","-","-","BYE","0","3.8","-","-","-","0","1.1","7.9","3.2","2.1","0","2.9","31.9"
"366","Will Dissly","TE","LAC","2.7","5","-","-","BYE","0.9","0","0","0","3.2","1.4","2.6","0","0.8","1.9","1.1","0","12.1","2.1","31.7"
"366","Johnny Mundt","TE","MIN","-","-","0","-","1.6","0","0","1.3","2.3","1.8","0","0","BYE","0.9","0.8","2.8","11.9","8.3","2.3","31.7"
"368","Kyle Juszczyk","RB","SF","0","-","0.3","1.2","10.6","1.4","0","0","BYE","9.6","0","0","0","0","3.6","1","3.8","0","2","31.5"
"369","Ameer Abdullah","RB","LV","0","1","2.6","2.4","2","0","0","2.4","3.5","0.9","0.9","1.8","BYE","2.9","5.5","1.7","2.7","1.2","1.9","31.5"
"370","Harrison Bryant","TE","LV","7.5","0","0.4","0.9","-","0","0","0","0","1","0","4.7","13.4","0","0","1.1","2.4","0","1.8","31.4"
"371","Pharaoh Brown","TE","SEA","-","-","14.1","-","0","2","6.1","4.3","0","0","-","0","0","0.9","0.9","3.5","-1","0.5","2.2","31.3"
"371","Van Jefferson","WR","PIT","4.4","1.4","5.5","3.9","0","0","1","3.9","1.9","0","-","1.8","0","0","0","1.8","3.4","2.3","1.8","31.3"
"373","Drew Ogletree","TE","IND","2.5","-","1.6","12.3","2.6","0","0","9.8","2.4","-","BYE","-","0","0","0","0","-","-","2.6","31.2"
"373","Parker Washington","WR","JAC","-","-","-","0","-","-","-","-","BYE","-","0","0","15.1","7.7","3.2","2.9","0.7","1.6","3.5","31.2"
"375","Trevor Siemian","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","1.4","-","0.4","11.5","14.7","2.9","6.2","31"
"376","Julio Jones","WR","FA","-","-","-","-","-","-","0.8","7.3","0","-","1.5","0.5","0","0","1.1","1","16.4","2.3","2.8","30.9"
"376","Jimmy Graham","TE","FA","-","0","7.3","-","0","0","0","-","-","-","-","-","7.1","8.6","7.9","0","0","0","2.8","30.9"
"378","KhaDarel Hodge","WR","ATL","0","-","2","2.9","1.6","0","2.4","9","7.5","0","BYE","0","0","2.3","1.5","1","0","0","1.9","30.2"
"379","D'Ernest Johnson","RB","JAC","-0.4","2.2","2.2","-0.2","0","1.9","0","0.8","BYE","5","5.9","6.6","1.4","3.8","0.5","0.2","0","-0.1","1.8","29.8"
"380","Will Mallory","TE","IND","-","5.9","-","-","-","0","0","1.1","-","1.2","BYE","3.9","1.4","7.1","0","6.7","2.4","0","2.5","29.7"
"381","Elijah Higgins","TE","ARI","-","-","-","-","-","-","0.5","0","0","0","0.7","3.1","2.6","BYE","12.4","2.7","3.1","4.2","2.7","29.3"
"382","Randy Bullock","K","FA","-","-","-","-","-","-","-","-","0","6","7","5","-","6","5","-","-","-","4.8","29"
"382","Matt Ammendola","K","FA","-","-","-","-","-","-","-","-","-","13","3","3","10","0","-","-","-","-","5.8","29"
"384","Dyami Brown","WR","WAS","0","4","0","6.1","1.6","0","0","0","4.3","11.1","1.2","0","0.5","BYE","0","0","0","0.2","1.7","29"
"385","Ty Johnson","RB","BUF","-","-","-","-","-","-","0","-","0","0.2","13.3","1.9","BYE","3.1","6.3","-","2.2","1.9","3.2","28.9"
"386","Tony Jones Jr.","RB","ARI","0.5","15.4","7.2","-","-","-","-","-","1.7","1.3","2.6","-","-","BYE","-","-","-","-","4.8","28.7"
"387","Ihmir Smith-Marsette","WR","CAR","0","0","0","0","0","0","BYE","0","0","6","0","1.9","0","1","4.2","11.6","2.7","1.1","1.7","28.5"
"388","Derius Davis","WR","LAC","1","1","0.8","7.7","BYE","0","2.9","1.4","6.5","1.7","0.2","0.6","0","0","-1.7","1.9","0.2","4","1.7","28.2"
"388","Connor Heyward","TE","PIT","2.9","0","0","0","3.8","BYE","3.3","4.9","2.6","4.7","0","2.1","0","2.5","0","0","0","1.4","1.7","28.2"
"390","Jamison Crowder","WR","WAS","0","0","-","0","3.1","0","0","19","4.3","0","2.2","0","0","BYE","0","-2","0","1.3","1.7","27.9"
"391","Ronnie Bell","WR","SF","0","0","9.4","1.2","0","0","-","0","BYE","2.5","0","0","0","0","0","7.7","0","7","1.7","27.8"
"392","Quez Watkins","WR","PIT","2.7","-","-","-","1.4","BYE","-","-","-","-","-","0","4.3","0","0","0","-","19.3","3.5","27.7"
"393","Jarrett Stidham","QB","DEN","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0","-","13.6","14.1","9.2","27.6"
"394","Tyler Scott","WR","CHI","2.4","-","1.1","1.9","0","2.2","4.3","1.6","-0.5","3.6","-1.1","0","BYE","1.6","6.1","0","2.5","1.7","1.7","27.4"
"395","Carson Wentz","QB","KC","-","-","-","-","-","-","-","-","-","BYE","-","0","-","-","-","-","-","27.1","13.6","27.1"
"395","Craig Reynolds","RB","DET","-","1","1.5","0","11.2","5.3","3","7.1","BYE","0","-2","0","0","0","0","0","-","0","1.8","27.1"
"397","Stone Smartt","TE","LAC","-","2.9","-","0","BYE","0","1","0","0","0","11.6","0","0","-","3","2.8","3.3","2.4","1.9","27"
"398","Darrynton Evans","RB","BUF","-","-","-","-","-","3.9","5.9","11.5","3.1","0.5","-","1.6","BYE","-","-","-","-","-","4.4","26.5"
"399","Deven Thompkins","WR","CAR","2","1.1","1.6","13.6","-","1.3","0.9","0","0","1.6","1.7","0","1.6","0","-0.1","0","0.5","0.6","1.6","26.4"
"400","Dorian Thompson-Robinson","QB","CLE","-","-","-","4.2","BYE","-","-","0.4","-","-","7.6","11.5","-","0.5","0.2","1.7","-","-","3.7","26.1"
"401","Michael Badgley","K","DET","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","6","6","8","6","6.5","26"
"402","Malik Heath","WR","GB","0","0","0","-","-","BYE","-","-","0","0","1.2","6.6","2","7.1","4.4","0.5","1.8","2.4","2","26"
"403","Tyler Huntley","QB","CLE","-","-","-","0.8","BYE","-","0","-","6.3","-","-","-","-","-","-","-","4.7","13.8","5.1","25.6"
"404","Jalen Reagor","WR","NE","-","-","-","-","-","0","1.6","0","1.6","0","BYE","-","1.6","0","0","4.3","10.4","5.5","2.3","25"
"405","P.J. Walker","QB","SEA","-","-","-","-","BYE","5.8","6.4","12.6","0","0","-","0.1","-","-","-","-","-","-","4.2","25"
"406","John Bates","TE","WAS","0","6.1","2.2","1.1","2.9","0","0","2.2","0","3.6","2.5","0","0","BYE","0","2.9","1.1","0","1.4","24.6"
"407","Irv Smith Jr.","TE","KC","3.2","2","-","-","0","1","-","2.5","10.1","1.1","0","1.8","0","0","2.8","-","-","-","2","24.5"
"407","Patrick Taylor Jr.","RB","SF","2.2","0.1","4.4","-","1.7","-","-","-","BYE","-","-","2","2.9","6.2","1.2","0.8","3","0","2.2","24.5"
"409","Sam Darnold","QB","MIN","-0.2","-","-0.1","-0.1","-0.1","-","-","-","-","-0.1","-","-","-0.1","-","0.6","7.1","-0.2","17.5","2.4","24.4"
"410","John Metchie III","WR","HOU","-","2.2","2.3","2.7","3","0","BYE","0","1.9","3.5","1.7","1.1","1.4","1.1","0.6","0","1.7","1","1.5","24.2"
"411","Andy Dalton","QB","CAR","-","-","23.5","-","0.1","-","BYE","-","-","-","-","-","-","-","-","-","-","-","11.8","23.6"
"412","Kyle Philips","WR","TEN","-","-","-","-","0","-0.9","BYE","3.9","8.8","7.6","1.5","0.2","-","0","-","-","-","2.5","2.6","23.6"
"413","Terrace Marshall Jr.","WR","CAR","3.3","-","6","10.1","-","0","BYE","1.4","0","1.6","-","-","-","-","-","-","-","1","2.9","23.4"
"414","Jeremy Ruckert","TE","NYJ","-","-","-","3.6","0.7","1.3","BYE","0","1.2","0","4","2.8","1.7","5.2","2.6","0","-","-","1.9","23.1"
"415","Mason Crosby","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7","7","9","7.7","23"
"416","Jacoby Brissett","QB","NE","-","-","-","-","-","-","-","-","-","-","BYE","-","0","-","13.9","9","-","-","7.6","22.9"
"417","River Cracraft","WR","MIA","11.5","4.4","1.8","-","-","-","-","-","-","BYE","0","0","2.6","0","0","-","0","2.3","2.3","22.6"
"418","Luke Schoonmaker","TE","DAL","-","6.6","0","0","0","0","BYE","1.8","0.5","0","9.3","1.7","1.7","0","0","0.9","0","0","1.4","22.5"
"418","Ray-Ray McCloud III","WR","ATL","0","0","0","3.2","0.6","3.2","3","5.3","-","0","0","2.8","-","-","-","-","-","4.4","1.9","22.5"
"420","Tank Bigsby","RB","JAC","5.3","-","7","1","0.8","1.3","0.2","-1.1","BYE","0.5","2.1","0.6","0","0","-0.2","-","3.2","1.6","1.5","22.3"
"421","Luke Farrell","TE","JAC","-","-","0.9","2","2.1","0","0","1","BYE","0","3.1","7","1.4","0","3.3","0","1.2","0","1.5","22"
"421","Donovan Peoples-Jones","WR","DET","1.7","1.2","6.4","1.2","-","0","3.2","0","BYE","-","0","0","0","2.2","1","1.6","0","3.5","1.5","22"
"423","Brock Wright","TE","DET","2.7","-","-","-","3.1","1.2","0","1","BYE","9.3","0","1.4","1.3","1.6","0","-","-","-","2","21.6"
"424","MyCole Pruitt","TE","PIT","0","0","1.5","0","2.7","1.4","0","0.8","0","0","-","0","8.5","2.5","0","0","1.9","2.2","1.3","21.5"
"425","C.J. Beathard","QB","JAC","-","-","0.4","-","-","-0.2","-","-","BYE","0.2","0","-","3.2","-","-","8.4","9.5","0","2.7","21.5"
"426","Nick Chubb","RB","CLE","14.7","6.4","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-","10.6","21.1"
"427","Byron Pringle","WR","WAS","-","0.9","-","2","1.5","0","2.1","0","7","1.2","1.7","3.7","0","BYE","1","0","0","0","1.4","21.1"
"428","Tyquan Thornton","WR","NE","-","-","-","-","-","1.1","0.7","-","1.2","-","BYE","3.2","3.9","3.2","1","2.5","3.9","-","2.3","20.7"
"428","Jordan Akins","TE","CLE","1.7","0.7","-","1.1","BYE","0","0","1.1","1.6","1.3","0","0","1.1","0.8","1.3","2.8","3.3","3.9","1.3","20.7"
"430","Robbie Chosen","WR","SF","-","-","13.3","0","0","0","-","-","BYE","-","4.9","-","-","-","0","2.4","0","0","2.3","20.6"
"431","Davis Allen","TE","LAR","-","-","-","-","0","0","0","0","0","BYE","0","1.1","0","13","1.9","0","0","4.5","1.6","20.5"
"432","Parris Campbell","WR","PHI","0.7","4.1","5.4","3","3.3","0","0","0","2.5","1.1","0","0.3","-","-","-","-","-","-","1.7","20.4"
"433","Trent Sherfield Sr.","WR","MIN","-","-","2.8","2.8","0.8","0","1","0","1.4","0","0","0","BYE","1.4","0","0","0","9.9","1.3","20.1"
"434","Josh Whyle","TE","TEN","-","0","-","9.6","1.2","1.6","BYE","-","0","2.6","1.2","1.6","2.1","-","-","-","-","-","2.2","19.9"
"434","Jalen Guyton","WR","LV","-","-","-","-","-","-","-","-","0","12.1","-","0.9","1","1.3","2.9","1.7","0","-","2.5","19.9"
"436","Kevin Harris","RB","NE","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","8.5","2.1","7.9","1.3","5","19.8"
"437","Lucas Krull","TE","DEN","-","-","-","-","-","-","-","-","BYE","0","-","-","0","4","2.3","10.8","2.4","0","2.8","19.5"
"438","Trey Sermon","RB","IND","-","-","2.6","0.7","0","0","-","-","0","0","BYE","0","0","1.3","8.8","0.3","5.1","-","1.6","18.8"
"439","Stephen Sullivan","TE","FA","-","-","-","-","-","0","-","1.8","4.8","-","2.5","1.8","2.1","0","1.9","3.6","0","0","1.7","18.5"
"440","Alec Ingold","RB","MIA","4.4","-","0","2.8","0","0","0","1","0.6","BYE","3.1","0","0.2","1.8","0","2.2","2.3","0","1.2","18.4"
"441","Mecole Hardman Jr.","WR","KC","-","1.1","-","-","-","0","1.1","0.6","2.5","BYE","2.2","-","-","-","-","-","0","10.7","2.3","18.2"
"441","Charlie Kolar","TE","BAL","0","-","-","-","-","0","0","0","0","0","1.8","0","BYE","0","2","2.2","8.4","3.8","1.4","18.2"
"441","Melvin Gordon III","RB","FA","-","-","6.5","4.9","-","-","-","-","-","-","-","-","-","-","-","-","7","-0.2","4.6","18.2"
"444","Damien Harris","RB","FA","2.9","9.3","1.5","2.9","1.3","0.1","-","-","-","-","-","-","-","-","-","0","-","-","2.6","18"
"445","David Moore","WR","CAR","-","-","-","-","-","-","BYE","-","-","-","-","0","0","1.6","13.8","1.2","0","1.3","2.6","17.9"
"446","Xavier Hutchinson","WR","HOU","1.4","0","-","0","0","1.5","BYE","0","1.2","1.7","0","3.9","-","2.5","0.5","2.3","1.8","1.1","1.2","17.9"
"447","Davis Mills","QB","HOU","-","-","-","-","-","-","BYE","-","-","-","0.1","-","0.7","0.2","0","16.9","0","-","3","17.8"
"448","Chase Claypool","WR","BUF","0","11.1","2","-","-","-","0","2","0","-","-","-","BYE","0","1.8","0","0","0.8","1.6","17.7"
"449","Ronnie Rivers","RB","LAR","0","0.9","0","6.7","0.1","1.8","-","-","-","BYE","-","-","-","-","-","2","0.9","5.2","2","17.6"
"450","Ben Skowronek","WR","HOU","0","2.6","0.8","-","0","0","0","8.5","-0.2","-","0","0.4","2.2","0","0","0","0","3.2","1.1","17.5"
"450","Cole Turner","TE","WAS","2.2","3.1","5.5","0","1.4","0","0","-","0","-","1.2","3.4","0.7","BYE","-","0","-","-","1.5","17.5"
"452","Charlie Jones","WR","CIN","0","6","1.1","-","-","-","BYE","-","-","-","0","0","0","0","2","0.4","0","7.7","1.6","17.2"
"453","Lynn Bowden Jr.","WR","FA","-","-","-","0","0","0","0","0","0","1.7","-","4","0.4","4.4","4.6","0","1.1","0.8","1.2","17"
"454","Robert Tonyan","TE","MIN","0","0","-","2.8","2","1.6","0","1.3","1.6","0","0","0","BYE","0","0","1.9","5.5","0","1","16.7"
"455","Laviska Shenault Jr.","WR","SEA","3.1","0.7","1.2","2.4","2.7","3.2","-","-","-","-","1.9","1.3","-","-","-","-","-","-","2.1","16.5"
"456","Isaiah Spiller","RB","LAC","-","0.3","0.7","3.7","BYE","0.2","-","1.3","-","-","-","-","-","1.9","5","1","1.9","-","1.8","16"
"457","Jeff Driskel","QB","WAS","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","15.9","15.9","15.9"
"458","C.J. Uzomah","TE","PHI","-","-","1.4","6.6","2.2","0","-","2.4","2.1","1.1","0","0","0","-","-","-","-","-","1.6","15.8"
"459","Sterling Shepard","WR","TB","0","0.9","-","1.1","1.8","0","-1.2","-","0","6.7","1","1.1","-","-","0","0","0","3.9","1.1","15.3"
"460","Tyler Goodson","RB","IND","-","-","-","-","-","-","-","-","-","-","BYE","-","2.1","0.3","8.9","3.5","0.3","0","2.5","15.1"
"461","Jameis Winston","QB","CLE","-","-","4","-1","-0.4","-","-","-","-","10.9","-","-","1.6","-0.2","-","-","-","0","2.1","15"
"462","Tim Boyle","QB","HOU","-","-","-","-","-","-","BYE","-","-","-","0.4","9.4","5.1","-","-","-","-","-","5","14.9"
"463","Geoff Swaim","TE","FA","0","-","-","0","3.2","0","1.3","0","0","2.3","2.5","0","2","-","3.1","-","-","-","1.2","14.4"
"463","Randall Cobb","WR","FA","0","0","1.7","1.8","0","2","-","-","-","-","-","0","-","8","0","-","0","0.9","1.3","14.4"
"463","Richie James Jr.","WR","FA","1.1","-2","-","-","-","-","-","-","-","-","-","0","1.7","0.9","2.2","6.9","1.1","2.5","1.6","14.4"
"466","Jason Brownlee","WR","NYJ","-","-","-","-","-","-","BYE","0","-","-","0","3","0","-","-","7.3","3.8","0","2","14.1"
"466","Raheem Blackshear","RB","CAR","-","-","-","-","-","2.7","BYE","4.1","1","1.8","0","-","0.6","1.3","0","2","0","0.6","1.3","14.1"
"468","Boston Scott","RB","LAR","1.5","4","-","-","-","2.1","0","0.9","-","BYE","0.8","1.4","3.4","0.9","0","-1.7","-","0.5","1.2","13.8"
"468","Tim Jones","WR","JAC","-","0","2.1","0.4","0","0","2.7","0","BYE","2.7","0","0","0","0","0","4.7","0","1.2","0.9","13.8"
"470","Patrick Ricard","RB","BAL","0","-","-","1.9","0","0.8","4.1","0","0","0","0","0","BYE","0","0","0","6.9","0","0.9","13.7"
"471","D.J. Montgomery","WR","IND","-","-","-","-","-","-","-","-","-","-","BYE","0","0","0","11.8","1.3","0","0","1.9","13.1"
"472","Israel Abanikanda","RB","NYJ","-","-","-","-","-","-","BYE","-","-","-","2.1","0","-","-0.1","2.9","4.3","3","0.6","1.8","12.8"
"473","Emanuel Wilson","RB","GB","-","0.5","1.7","-","0","BYE","3.7","-","4.3","0","2.6","-","-","-","-","-","-","-","1.8","12.8"
"474","Marcus Mariota","QB","WAS","-","-","-","-","-","-","-","-","-","-","-","-","1.2","0","-","-","-","11.5","4.3","12.8"
"475","Case Keenum","QB","HOU","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","12.3","0.5","-","-","6.4","12.7"
"476","La'Mical Perine","RB","PIT","-","-","-","-","-","BYE","-","-","0.1","-","-","0","-","-","-","0","0","12.4","2.5","12.5"
"477","Keith Kirkwood","WR","BAL","0","0","0","-","0.6","0","0","-","-","-","-","3","0","0","7.2","1.4","0","-","1","12.2"
"478","Marquise Goodwin","WR","FA","0","0","0.1","0.5","-","2.9","2.8","-0.5","0","-","-","-","-","0","6.2","0","0","-","1","12"
"479","Brenton Strange","TE","JAC","-","-","1.7","0","0","9.7","0","0","BYE","0","0","0","-","-","-","0","0.6","0","1","12"
"480","Keaontay Ingram","RB","KC","-0.4","0.6","2.6","-","-","6.1","-","2.1","0.8","0.2","-","-","-","-","-","-","-","-","1.7","12"
"481","Samori Toure","WR","GB","2.8","1.1","2","4","0","BYE","0.8","0","-","-","-","0","-","3.2","-","0","-2.1","-","1.1","11.8"
"482","Lawrence Cager","WR","NYG","2.7","-","-","-","-","0","-","-","0","7.5","0","0","BYE","0","1.4","-","-","-","1.5","11.6"
"483","Deuce Vaughn","RB","DAL","0.8","4.7","-","1.6","1.3","-","BYE","0","-","1.4","-","-","-","-","-","-","1.7","-","1.6","11.5"
"484","Trayveon Williams","RB","CIN","0.7","1.4","0.4","0.4","0.5","1.3","BYE","0.6","1.3","0.7","2","0","0","0.4","1.7","0","0.2","-0.2","0.7","11.4"
"485","Hunter Luepke","RB","DAL","-","0","2.6","6.4","0","0","BYE","0.3","0","0","0","0","0","0","0.3","1.6","0","0","0.7","11.2"
"486","Isaiah McKenzie","WR","NYG","0","1.2","0.8","1.1","0.4","3.3","0.7","0","0.2","5.1","-","0.3","0","-2","-","-","-","-","0.9","11.1"
"486","Brandon Bolden","RB","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","0","8.5","2","0.6","-","2.2","11.1"
"488","Marcedes Lewis","TE","CHI","-","-","-","1.3","0","0","2.1","0","0","0","0","0","BYE","0.9","0","6.6","0","0","0.8","10.9"
"489","J.K. Dobbins","RB","LAC","10.7","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-","10.7","10.7"
"490","Chris Brooks","RB","MIA","-","-","6.6","-","0","2.8","-","-","-","BYE","-","-","-","-","-","-","1.2","-","2.7","10.6"
"491","Josiah Deguara","TE","JAC","0","1.5","0","5.4","2.4","-","0","0","1.2","0","0","-","-","0","0","0","0","0","0.7","10.5"
"492","Brycen Hopkins","TE","FA","2.6","0","-","1","0","0","1","0","0","-","0","-","-","0","0","0","0","5.7","0.7","10.3"
"493","Mitchell Wilcox","TE","NE","0","-","2","1.2","0","0","-","0","0","0","0","0.6","1.7","0.5","3","1.1","0","0","0.6","10.1"
"493","Ben Sims","TE","GB","-","0","-","0","1.7","BYE","0.7","0","0","-","0","0","6.6","0","0","0","1.1","0","0.7","10.1"
"495","Nick Bawden","RB","FA","-","-","6.1","-","0","0","-","0","1.2","0","0","1.1","0","0.3","0","-","1.3","0","0.8","10"
"495","Eric Gray","RB","NYG","0","0","0","0","3.1","0.2","0","-","-","-","0","0","BYE","0","2.1","0","1.3","3.3","0.7","10"
"497","Mike Boone","RB","CAR","3.3","-","0","0.4","0","1.1","BYE","2.1","0.3","1.6","1","-","-","-","-","-","-","-","1.1","9.8"
"498","Darnell Washington","TE","PIT","0","-","-","1.5","0","BYE","0","0","1.2","1.1","1.3","1.5","0","1.7","0","1.3","0","0","0.6","9.6"
"498","Quintin Morris","TE","BUF","-","-","-","-","0","8","-","-","0","0","1.6","0","BYE","0","0","0","0","0","0.9","9.6"
"500","Clayton Tune","QB","ARI","0","-","-","-","-","-","0.2","-","1.1","6.1","-","2","-","BYE","0","-","0","0.1","1.2","9.5"
"501","Jalen Brooks","WR","DAL","-","-","-","-","-","0","BYE","-","-","5.9","0","2.9","-","-","-","-","0","0.6","1.6","9.4"
"502","Dare Ogunbowale","RB","HOU","-","0.4","-","-","-","-","BYE","-","3","0","0","-","2","1.6","1.7","0.6","0","0","0.9","9.3"
"503","Blake Bell","TE","FA","8.2","-","-","-","0","0","-0.8","0","0","-","0","0","0","0","0","0.9","0","0.8","0.7","9.1"
"503","Gary Brightwell","RB","JAC","2.1","0","4.6","2.4","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","2.3","9.1"
"503","Velus Jones Jr.","WR","CHI","-","-0.3","0","1","0","2.5","0.5","0.9","0","-","-","0","BYE","1.6","2.3","0.4","0.2","0","0.7","9.1"
"506","Blaine Gabbert","QB","FA","-","-","-0.9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9.8","4.5","8.9"
"507","Equanimeous St. Brown","WR","NO","-","-","-","2.6","0","-","-","-","-","0.9","2.9","0","-","-","-","-","0","2.3","1.2","8.7"
"508","Chris Conley","WR","SF","-","-","-","-","-","-","0","-","BYE","-","-","-","0","0","0","0","0","8.4","1.2","8.4"
"509","Payne Durham","TE","TB","-","-","-","-","BYE","1.3","0","0","0","0","2.3","1.7","0","0","0","3","0","0","0.6","8.3"
"509","Justyn Ross","WR","KC","1.1","-","0","-","3.8","0","0","-","-","BYE","-","-","-","-","-","0.7","0","2.7","1","8.3"
"511","Ian Thomas","TE","CAR","0","-","1.3","0","3.3","-","BYE","-","-","-","0","1.4","1.1","0","-","0","0","1","0.7","8.1"
"512","Rakim Jarrett","WR","TB","0","1.2","-","0.8","BYE","0","0","1.4","0","0","4.6","-","-","-","-","-","-","-","0.9","8"
"513","Tyler Johnson","WR","LAR","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","7.8","7.8","7.8"
"514","DeAndre Carter","WR","CHI","1","0","2.1","0","0.3","0","0","0","2","1.5","0","0","BYE","0","0","0","0","0.8","0.5","7.7"
